Transaction_Date,Price,Transaction_Type,Property_Type,Area_sqft,Location,Floor,Age_of_Property,Number_of_Rooms,Number_of_Bathrooms,Amenities,Orientation,Condition,Inflation_Rate,Interest_Rate,Exchange_Rate,Economic_Condition,Crime_Rate,Region_Average_Price,Days_on_Market
2023-04-09 06:04:55.949594960,3697447.0,nan,Villa,3778.0,Business Bay,34.0,48.0,5.0,2.0,"Parking, Pool, Garden, Elevator",North,Renovated,2.11,3.94,3.92,Recession,0.51,10837708.0,140.0
2023-04-09 10:27:45.526552656,8205283.0,Sale,Apartment,8409.0,Dubai Marina,33.0,12.0,2.0,1.0,"Pool, Elevator",North,Needs Renovation,3.28,3.74,3.69,Growth,7.76,7125712.0,352.0
2023-04-09 14:50:35.103510352,2077203.0,Sale,Penthouse,12269.0,Palm Jumeirah,16.0,12.0,5.0,5.0,"Elevator, Garden, Gym",East,Renovated,3.68,2.14,3.76,Recession,6.19,,129.0
2023-04-09 19:13:24.680468048,10514309.0,Sale,Villa,14414.0,Business Bay,37.0,10.0,6.0,4.0,Pool,West,Under Construction,3.96,4.63,3.72,Recession,5.59,,217.0
2023-04-09 23:36:14.257425744,956200.0,Rent,Townhouse,14708.0,Dubai Marina,15.0,18.0,2.0,1.0,"Parking, Elevator, Pool, Garden",East,New,1.72,2.25,3.57,Recession,0.57,,173.0
2023-04-10 03:59:03.834383440,13470587.0,Sale,Villa,5221.0,Business Bay,48.0,35.0,6.0,4.0,"Parking, Pool, Elevator, Gym, Garden",South,Needs Renovation,2.43,5.32,3.71,Stable,2.59,4110736.0,95.0
2023-04-10 08:21:53.411341136,12209221.0,Rent,Land,3596.0,Palm Jumeirah,46.0,25.0,3.0,3.0,"Gym, Elevator, Garden",South,Under Construction,2.25,4.93,3.54,,4.12,6795028.0,204.0
2023-04-10 12:44:42.988298832,13643172.0,Sale,Apartment,3827.0,Business Bay,37.0,22.0,4.0,3.0,"Elevator, Parking, Gym, Pool, Garden",South,Needs Renovation,1.8,2.77,3.73,Stable,4.19,8573647.0,285.0
2023-04-10 17:07:32.565256528,3773428.0,Rent,Penthouse,1432.0,,37.0,8.0,,1.0,"Pool, Garden",West,Needs Renovation,4.75,2.83,3.66,Growth,7.15,14081928.0,72.0
2023-04-10 21:30:22.142214224,9988377.0,nan,Townhouse,7780.0,Downtown Dubai,35.0,37.0,,2.0,"Parking, Elevator, Gym, Pool, Garden",South,Under Construction,,2.55,3.78,Growth,9.78,14105158.0,259.0
2023-04-11 01:53:11.719171920,12489228.0,Rent,Penthouse,5261.0,Downtown Dubai,13.0,8.0,7.0,4.0,"Parking, Pool",West,Needs Renovation,,5.84,3.52,Stable,5.63,,275.0
2023-04-11 06:16:01.296129616,6863191.0,Rent,Penthouse,13097.0,Downtown Dubai,16.0,33.0,9.0,3.0,Pool,North,Renovated,3.58,4.08,3.8,Growth,7.38,,249.0
2023-04-11 10:38:50.873087312,6536779.0,Rent,Townhouse,12075.0,Palm Jumeirah,16.0,9.0,1.0,2.0,"Gym, Garden, Parking, Elevator, Pool",East,Renovated,4.41,,3.51,Recession,0.88,9256023.0,291.0
2023-04-11 15:01:40.450045008,8564797.0,Rent,Land,11212.0,Palm Jumeirah,,37.0,5.0,,"Garden, Pool, Gym, Elevator, Parking",East,Needs Renovation,1.1,5.95,3.55,Stable,4.74,5166898.0,198.0
2023-04-11 19:24:30.027002704,5453363.0,Rent,Land,10697.0,,20.0,31.0,4.0,1.0,Gym,South,Under Construction,1.89,5.52,4.0,,4.86,,56.0
2023-04-11 23:47:19.603960400,7172503.0,Sale,Townhouse,1433.0,Downtown Dubai,23.0,6.0,6.0,2.0,"Gym, Parking, Garden, Elevator",West,New,2.32,4.71,3.67,Stable,5.11,5157107.0,147.0
2023-04-12 04:10:09.180918096,1856890.0,Sale,Townhouse,13100.0,Dubai Marina,21.0,38.0,6.0,4.0,"Parking, Pool",North,Needs Renovation,4.91,,3.86,Stable,0.42,14833184.0,32.0
2023-04-12 08:32:58.757875792,5817297.0,Sale,Townhouse,834.0,Dubai Marina,45.0,5.0,3.0,1.0,"Gym, Parking, Elevator, Pool",East,Under Construction,1.22,,3.95,Stable,6.43,4551171.0,351.0
2023-04-12 12:55:48.334833488,5755446.0,Rent,Townhouse,4610.0,Downtown Dubai,20.0,43.0,9.0,,"Pool, Gym",North,New,2.36,5.52,3.78,,,3933290.0,289.0
2023-04-12 17:18:37.911791184,2484780.0,,Villa,5529.0,Downtown Dubai,12.0,25.0,3.0,5.0,"Parking, Garden, Gym, Pool",West,New,3.14,4.85,3.7,Growth,0.79,13310190.0,159.0
2023-04-12 21:41:27.488748880,9489483.0,Rent,Land,8291.0,Downtown Dubai,12.0,9.0,8.0,3.0,"Parking, Gym, Pool",East,Under Construction,4.4,3.42,3.61,Growth,2.45,4106205.0,2.0
2023-04-13 02:04:17.065706576,8920193.0,Sale,Villa,9810.0,Downtown Dubai,24.0,5.0,9.0,2.0,"Garden, Elevator",South,New,3.14,4.18,3.86,Recession,5.21,1035877.0,262.0
2023-04-13 06:27:06.642664272,6568406.0,Sale,Villa,5006.0,Business Bay,41.0,43.0,1.0,3.0,"Elevator, Parking",nan,Renovated,1.7,3.63,3.61,Growth,7.46,14973948.0,96.0
2023-04-13 10:49:56.219621968,12890838.0,Sale,Land,11634.0,Downtown Dubai,10.0,42.0,,3.0,"Elevator, Gym",nan,New,1.5,3.63,3.69,Recession,6.31,4125056.0,283.0
2023-04-13 15:12:45.796579664,7466986.0,Sale,Penthouse,14182.0,Downtown Dubai,27.0,18.0,7.0,,"Garden, Elevator, Gym",East,New,2.79,3.59,3.99,Stable,1.05,7128353.0,320.0
2023-04-13 19:35:35.373537360,1896751.0,Sale,Land,1290.0,Jumeirah,13.0,12.0,,2.0,"Pool, Gym, Parking, Garden",East,Under Construction,4.16,5.12,3.5,Recession,2.33,4554880.0,77.0
2023-04-13 23:58:24.950495056,10527007.0,,Villa,9051.0,Business Bay,15.0,37.0,4.0,4.0,"Pool, Garden, Elevator, Parking, Gym",North,Under Construction,2.62,4.66,3.73,Stable,1.21,11106395.0,224.0
2023-04-14 04:21:14.527452752,3008685.0,Rent,Land,12975.0,,40.0,3.0,6.0,2.0,Elevator,West,Under Construction,4.16,2.12,3.74,Recession,8.28,7982733.0,186.0
2023-04-14 08:44:04.104410448,10590285.0,Sale,Townhouse,14207.0,,22.0,11.0,7.0,2.0,"Garden, Elevator",East,Needs Renovation,4.75,2.87,3.7,Stable,4.86,6288216.0,131.0
2023-04-14 13:06:53.681368144,6568930.0,,Penthouse,8841.0,Business Bay,37.0,7.0,6.0,4.0,"Parking, Elevator, Pool",North,New,2.0,5.58,3.93,Growth,1.05,4839707.0,361.0
2023-04-14 17:29:43.258325840,3213873.0,Rent,Townhouse,13780.0,Dubai Marina,2.0,46.0,2.0,3.0,Garden,South,Under Construction,3.37,3.85,3.8,Growth,7.47,9048582.0,47.0
2023-04-14 21:52:32.835283520,13678865.0,Sale,Land,12355.0,Dubai Marina,38.0,10.0,8.0,2.0,"Pool, Parking",South,Under Construction,1.58,,3.81,Recession,6.82,4541914.0,270.0
2023-04-15 02:15:22.412241216,5720133.0,Sale,Penthouse,10960.0,Jumeirah,13.0,46.0,6.0,5.0,Gym,West,Renovated,2.07,3.24,3.57,Growth,5.75,10831984.0,141.0
2023-04-15 06:38:11.989198912,3450102.0,Sale,Townhouse,6625.0,Business Bay,18.0,26.0,,,"Parking, Elevator, Pool",North,New,2.78,5.23,3.53,Growth,8.71,8105857.0,92.0
2023-04-15 11:01:01.566156608,13353584.0,Rent,Apartment,9613.0,Dubai Marina,17.0,7.0,2.0,3.0,"Garden, Gym, Elevator, Parking",East,Under Construction,4.96,5.32,3.74,Stable,5.3,8440343.0,78.0
2023-04-15 15:23:51.143114304,10556569.0,Sale,Villa,656.0,Business Bay,32.0,8.0,7.0,1.0,"Pool, Gym",North,Renovated,1.66,3.83,3.53,Growth,0.81,,342.0
2023-04-15 19:46:40.720072000,7696559.0,Rent,Land,1492.0,Jumeirah,31.0,5.0,,3.0,"Elevator, Garden, Parking",nan,New,1.31,4.01,3.59,Growth,2.5,3208872.0,332.0
2023-04-16 00:09:30.297029696,3663980.0,Rent,Penthouse,14337.0,Jumeirah,7.0,42.0,,2.0,Garden,North,Under Construction,1.24,3.64,3.75,Growth,0.59,3605634.0,297.0
2023-04-16 04:32:19.873987392,9166345.0,nan,Land,8322.0,Palm Jumeirah,21.0,8.0,2.0,4.0,"Pool, Garden, Parking, Elevator",West,Under Construction,4.45,4.33,3.53,Stable,1.85,12905295.0,355.0
2023-04-16 08:55:09.450945088,14042915.0,Rent,Apartment,2186.0,Business Bay,32.0,22.0,,,"Gym, Parking, Pool, Elevator, Garden",East,New,,5.88,3.99,Recession,1.39,5181832.0,359.0
2023-04-16 13:17:59.027902784,10656184.0,Sale,Penthouse,11820.0,Business Bay,32.0,15.0,5.0,4.0,"Gym, Elevator",South,New,2.79,2.75,3.99,Recession,9.95,6281314.0,27.0
2023-04-16 17:40:48.604860480,4824522.0,Rent,Penthouse,4481.0,Downtown Dubai,26.0,5.0,2.0,3.0,Parking,West,Under Construction,1.69,3.1,3.7,,9.19,14661552.0,17.0
2023-04-16 22:03:38.181818176,10800219.0,nan,Land,12590.0,Downtown Dubai,28.0,23.0,,4.0,"Parking, Elevator, Pool",South,Under Construction,3.47,2.96,3.73,Growth,7.85,6202156.0,225.0
2023-04-17 02:26:27.758775872,4649147.0,Sale,Apartment,1622.0,Dubai Marina,6.0,18.0,4.0,2.0,"Elevator, Pool, Gym",North,New,,5.68,3.74,Stable,4.17,,260.0
2023-04-17 06:49:17.335733568,8828110.0,Rent,Townhouse,13142.0,Business Bay,45.0,36.0,6.0,1.0,"Elevator, Parking",North,New,2.74,2.99,3.96,Recession,8.05,5567068.0,312.0
2023-04-17 11:12:06.912691264,5941327.0,Sale,Land,4717.0,Jumeirah,14.0,6.0,,1.0,"Gym, Garden",North,Renovated,4.47,3.07,3.77,Growth,0.73,6350117.0,104.0
2023-04-17 15:34:56.489648960,2888844.0,Sale,Apartment,4916.0,Palm Jumeirah,31.0,12.0,5.0,5.0,Gym,West,Renovated,2.46,3.69,3.78,Growth,8.71,,16.0
2023-04-17 19:57:46.066606656,1357589.0,Rent,Penthouse,6784.0,,27.0,29.0,4.0,2.0,Garden,North,New,2.04,2.45,3.55,Growth,4.37,12604844.0,212.0
2023-04-18 00:20:35.643564352,6588164.0,,Townhouse,8846.0,Palm Jumeirah,20.0,2.0,8.0,3.0,"Gym, Pool, Parking",North,Renovated,2.05,4.05,3.67,Growth,,9686254.0,15.0
2023-04-18 04:43:25.220522048,9676137.0,Sale,Townhouse,8363.0,Palm Jumeirah,29.0,3.0,8.0,1.0,Parking,East,Under Construction,1.84,2.07,3.87,Stable,4.99,4732808.0,146.0
2023-04-18 09:06:14.797479744,11753040.0,Rent,Villa,3230.0,Business Bay,30.0,37.0,9.0,3.0,"Pool, Parking, Elevator, Garden, Gym",East,New,2.67,3.83,3.97,Stable,3.04,13950980.0,357.0
2023-04-18 13:29:04.374437440,6637981.0,Sale,Land,14269.0,Dubai Marina,1.0,5.0,5.0,2.0,"Garden, Elevator, Pool, Parking",South,New,3.08,3.36,3.68,Growth,2.38,,238.0
2023-04-18 17:51:53.951395136,8930013.0,Rent,Apartment,13742.0,Downtown Dubai,1.0,34.0,3.0,2.0,"Gym, Parking, Elevator, Garden, Pool",North,New,3.63,4.0,3.96,Recession,9.32,8087074.0,202.0
2023-04-18 22:14:43.528352832,4692472.0,Sale,Land,11622.0,Downtown Dubai,19.0,36.0,5.0,4.0,"Elevator, Parking, Pool, Gym, Garden",West,New,3.16,4.24,3.53,Recession,0.77,6507654.0,148.0
2023-04-19 02:37:33.105310528,2918101.0,Rent,Apartment,4340.0,Jumeirah,,11.0,5.0,1.0,Garden,North,Needs Renovation,2.29,5.68,3.58,,4.82,10568896.0,257.0
2023-04-19 07:00:22.682268224,9580906.0,Sale,Apartment,7165.0,Business Bay,,40.0,8.0,3.0,Parking,West,Under Construction,,2.72,3.58,Growth,5.22,10610846.0,77.0
2023-04-19 11:23:12.259225920,9058423.0,Rent,Apartment,6444.0,Business Bay,,21.0,7.0,5.0,"Gym, Parking, Pool, Garden",South,Renovated,1.83,5.37,3.84,Recession,4.54,9507926.0,29.0
2023-04-19 15:46:01.836183616,9060616.0,Sale,Villa,6934.0,Business Bay,37.0,26.0,,3.0,"Elevator, Parking",North,Renovated,2.36,4.31,3.57,Recession,8.55,6403199.0,24.0
2023-04-19 20:08:51.413141312,9053406.0,Rent,Land,8281.0,Palm Jumeirah,46.0,40.0,7.0,2.0,"Garden, Gym, Parking, Pool",East,New,2.26,2.65,3.71,Stable,,,291.0
2023-04-20 00:31:40.990099008,568267.0,Sale,Townhouse,5348.0,Business Bay,43.0,42.0,5.0,3.0,"Garden, Parking, Gym, Pool, Elevator",nan,Renovated,3.51,3.39,3.64,Stable,5.62,,123.0
2023-04-20 04:54:30.567056704,14390865.0,nan,Townhouse,3062.0,Downtown Dubai,40.0,19.0,,3.0,"Parking, Garden, Pool",East,New,1.48,5.02,3.65,Stable,9.34,3195050.0,73.0
2023-04-20 09:17:20.144014400,13080081.0,Sale,Townhouse,8112.0,,43.0,44.0,1.0,3.0,"Parking, Pool, Garden, Elevator, Gym",North,Under Construction,3.85,5.11,3.9,,2.19,,48.0
2023-04-20 13:40:09.720972096,9692848.0,Rent,Villa,1316.0,Downtown Dubai,43.0,46.0,,,"Gym, Elevator, Garden, Parking",East,New,4.59,3.14,3.93,Recession,9.38,6841433.0,62.0
2023-04-20 18:02:59.297929792,6636171.0,Sale,Penthouse,12306.0,Palm Jumeirah,30.0,4.0,6.0,,"Pool, Elevator, Garden",South,Under Construction,,2.29,3.64,Growth,5.12,14446363.0,17.0
2023-04-20 22:25:48.874887488,9693358.0,Sale,Villa,14717.0,Downtown Dubai,33.0,21.0,,5.0,"Parking, Elevator",East,Under Construction,4.88,,3.56,Stable,5.49,13554470.0,15.0
2023-04-21 02:48:38.451845184,1103924.0,Sale,Land,5868.0,Jumeirah,,45.0,9.0,3.0,"Pool, Garden, Parking, Gym, Elevator",nan,Under Construction,4.19,4.23,3.9,Stable,,11427939.0,274.0
2023-04-21 07:11:28.028802880,5753356.0,Sale,Land,798.0,Dubai Marina,,47.0,3.0,4.0,"Elevator, Parking, Gym, Garden",nan,Needs Renovation,1.3,4.17,3.73,Growth,4.19,7728956.0,92.0
2023-04-21 11:34:17.605760576,9428037.0,Rent,Townhouse,9512.0,Jumeirah,17.0,22.0,3.0,1.0,"Elevator, Pool, Gym, Garden, Parking",nan,Needs Renovation,1.47,5.18,3.56,Growth,5.8,4798510.0,306.0
2023-04-21 15:57:07.182718272,14781702.0,Rent,Villa,6536.0,Palm Jumeirah,28.0,34.0,9.0,1.0,"Elevator, Parking, Garden, Gym, Pool",East,Under Construction,1.09,4.73,3.77,Stable,9.77,5791797.0,126.0
2023-04-21 20:19:56.759675968,11598336.0,,Villa,8927.0,Business Bay,49.0,7.0,2.0,1.0,"Elevator, Garden, Gym, Parking, Pool",West,Renovated,4.94,3.89,3.52,,3.34,793575.0,57.0
2023-04-22 00:42:46.336633664,13261096.0,Rent,Apartment,12565.0,Business Bay,19.0,33.0,3.0,4.0,"Garden, Gym, Pool, Elevator",nan,New,4.96,5.14,3.59,Recession,3.94,14696074.0,355.0
2023-04-22 05:05:35.913591360,9510445.0,Rent,Townhouse,2172.0,Downtown Dubai,49.0,15.0,4.0,3.0,"Garden, Elevator, Gym, Parking, Pool",South,New,1.86,,3.95,Growth,4.5,2909250.0,81.0
2023-04-22 09:28:25.490549056,4432135.0,Rent,Land,5674.0,Palm Jumeirah,13.0,47.0,3.0,,"Gym, Elevator",East,New,3.5,4.66,3.68,,9.98,9522822.0,44.0
2023-04-22 13:51:15.067506752,12122987.0,Rent,Villa,5072.0,Jumeirah,9.0,49.0,,1.0,"Parking, Garden",South,Under Construction,1.12,4.5,3.97,Recession,6.4,5557660.0,53.0
2023-04-22 18:14:04.644464448,12197015.0,Rent,Villa,10061.0,Jumeirah,49.0,42.0,,5.0,"Garden, Gym, Parking",West,New,2.57,2.86,3.92,Recession,0.86,1776855.0,157.0
2023-04-22 22:36:54.221422144,2729698.0,Rent,Townhouse,3989.0,Downtown Dubai,32.0,38.0,2.0,4.0,"Parking, Garden, Elevator",West,Needs Renovation,4.11,3.32,3.79,,2.79,,28.0
2023-04-23 02:59:43.798379840,14699551.0,Sale,Villa,7947.0,Jumeirah,47.0,14.0,7.0,4.0,Gym,South,Renovated,4.35,3.33,3.66,Growth,2.81,8517169.0,270.0
2023-04-23 07:22:33.375337536,8025869.0,Sale,Penthouse,10122.0,Palm Jumeirah,16.0,44.0,,2.0,"Pool, Garden, Elevator",North,New,2.46,3.69,3.7,Recession,4.94,4347873.0,155.0
2023-04-23 11:45:22.952295232,11151886.0,Sale,Apartment,941.0,Business Bay,12.0,25.0,7.0,3.0,"Gym, Parking, Pool",West,Renovated,1.79,2.36,3.7,Growth,,8078384.0,174.0
2023-04-23 16:08:12.529252928,3753818.0,nan,Penthouse,1157.0,Downtown Dubai,33.0,11.0,4.0,5.0,"Gym, Garden",South,Needs Renovation,1.99,3.83,4.0,Stable,2.09,10292866.0,189.0
2023-04-23 20:31:02.106210624,11769464.0,Sale,Land,4697.0,Dubai Marina,0.0,48.0,2.0,3.0,"Elevator, Gym, Pool, Parking",South,Needs Renovation,4.75,2.39,3.87,Stable,6.41,9244128.0,122.0
2023-04-24 00:53:51.683168320,597323.0,Rent,Land,13117.0,Business Bay,,35.0,4.0,4.0,"Gym, Elevator, Pool, Garden, Parking",nan,Needs Renovation,4.74,3.77,3.88,Growth,5.61,,351.0
2023-04-24 05:16:41.260126016,4275611.0,Sale,Villa,13890.0,Jumeirah,,41.0,,,"Garden, Parking",South,New,3.71,5.07,3.59,Growth,4.13,4227926.0,360.0
2023-04-24 09:39:30.837083712,5522210.0,Sale,Villa,4521.0,Downtown Dubai,39.0,6.0,7.0,4.0,Pool,North,New,2.89,2.89,3.98,,0.42,5958495.0,115.0
2023-04-24 14:02:20.414041408,5860760.0,,Villa,12810.0,Dubai Marina,32.0,7.0,,4.0,"Garden, Parking, Gym, Elevator",nan,Renovated,4.6,5.01,3.58,Recession,1.04,4874225.0,111.0
2023-04-24 18:25:09.990999104,13914033.0,Sale,Townhouse,3986.0,Business Bay,46.0,34.0,3.0,4.0,"Parking, Garden, Elevator, Gym",North,Needs Renovation,4.43,,3.56,Growth,6.35,6876912.0,156.0
2023-04-24 22:47:59.567956800,13379694.0,Rent,Apartment,14795.0,,29.0,45.0,3.0,2.0,Elevator,East,Needs Renovation,1.02,3.33,3.96,Growth,5.92,4873195.0,175.0
2023-04-25 03:10:49.144914496,14076357.0,,Villa,3093.0,Dubai Marina,43.0,14.0,5.0,4.0,"Garden, Pool, Elevator, Parking",nan,New,1.31,5.96,3.54,Growth,9.55,11200896.0,134.0
2023-04-25 07:33:38.721872192,7422620.0,Sale,Penthouse,8066.0,Business Bay,36.0,7.0,,3.0,"Garden, Gym, Elevator",East,Needs Renovation,3.44,4.36,3.72,Recession,1.7,10587999.0,234.0
2023-04-25 11:56:28.298829888,7232359.0,Rent,Land,3930.0,Dubai Marina,36.0,40.0,5.0,2.0,Pool,West,Renovated,3.42,3.66,3.93,Stable,8.26,4969077.0,277.0
2023-04-25 16:19:17.875787584,2245074.0,Rent,Land,13289.0,Dubai Marina,7.0,38.0,9.0,3.0,"Parking, Elevator",North,Renovated,2.9,5.45,3.52,Recession,7.51,7393392.0,25.0
2023-04-25 20:42:07.452745280,7846302.0,nan,Townhouse,9411.0,,24.0,30.0,2.0,5.0,"Elevator, Garden, Pool",East,Under Construction,1.66,5.79,3.75,Stable,5.6,11221664.0,181.0
2023-04-26 01:04:57.029702976,519452.0,nan,Townhouse,2883.0,Jumeirah,17.0,13.0,8.0,5.0,"Gym, Parking, Pool",West,Needs Renovation,4.03,5.56,3.61,,1.07,,296.0
2023-04-26 05:27:46.606660672,7715530.0,Rent,Villa,8082.0,Palm Jumeirah,48.0,10.0,8.0,3.0,Parking,North,Under Construction,3.0,5.19,3.73,Growth,1.78,11382388.0,196.0
2023-04-26 09:50:36.183618368,5204587.0,nan,Townhouse,3835.0,,18.0,41.0,5.0,4.0,"Gym, Pool, Parking, Garden, Elevator",West,New,3.22,3.07,3.62,Recession,2.83,12009089.0,261.0
2023-04-26 14:13:25.760576064,3092178.0,Sale,Penthouse,2426.0,Downtown Dubai,4.0,38.0,6.0,1.0,Pool,South,Needs Renovation,3.97,5.17,3.88,Stable,,5695433.0,352.0
2023-04-26 18:36:15.337533760,8195080.0,Rent,Penthouse,12909.0,Downtown Dubai,34.0,16.0,2.0,5.0,"Garden, Elevator, Gym",West,Renovated,1.31,4.93,3.63,Recession,7.17,,9.0
2023-04-26 22:59:04.914491456,4872876.0,Sale,Townhouse,9514.0,Palm Jumeirah,6.0,49.0,4.0,5.0,"Elevator, Garden, Pool, Gym",East,Needs Renovation,,5.77,3.91,,,4761641.0,231.0
2023-04-27 03:21:54.491449152,4968181.0,Rent,Penthouse,10820.0,,29.0,20.0,6.0,4.0,"Garden, Pool, Elevator, Gym",South,Renovated,3.64,4.38,3.93,Growth,7.72,13934187.0,40.0
2023-04-27 07:44:44.068406848,13250975.0,Rent,Townhouse,7186.0,Downtown Dubai,5.0,36.0,9.0,1.0,"Elevator, Pool, Parking, Gym, Garden",nan,Under Construction,3.98,5.44,3.72,Stable,5.68,1172284.0,206.0
2023-04-27 12:07:33.645364544,14246342.0,Rent,Land,7240.0,Dubai Marina,48.0,47.0,2.0,5.0,"Pool, Garden, Parking",South,Under Construction,4.16,2.15,3.67,,4.09,,21.0
2023-04-27 16:30:23.222322224,14135778.0,Rent,Penthouse,14071.0,Jumeirah,45.0,5.0,3.0,3.0,"Elevator, Garden, Gym, Parking",North,Under Construction,2.0,2.84,3.71,Recession,,5861124.0,184.0
2023-04-27 20:53:12.799279920,10742897.0,,Penthouse,8119.0,Palm Jumeirah,34.0,24.0,,1.0,"Elevator, Garden, Parking, Pool, Gym",North,Under Construction,1.94,5.64,3.85,Recession,8.76,13962399.0,300.0
2023-04-28 01:16:02.376237616,14732809.0,nan,Land,4725.0,Dubai Marina,12.0,38.0,8.0,1.0,"Garden, Parking, Gym, Pool, Elevator",West,New,1.93,4.39,3.66,Growth,7.21,12466935.0,216.0
2023-04-28 05:38:51.953195312,12262063.0,Sale,Penthouse,3475.0,Business Bay,0.0,20.0,2.0,3.0,"Pool, Gym, Garden",East,New,3.02,3.29,3.88,Stable,4.74,,138.0
2023-04-28 10:01:41.530153008,8325634.0,Rent,Penthouse,12130.0,Palm Jumeirah,37.0,27.0,6.0,1.0,"Garden, Elevator, Gym",North,New,2.12,5.38,3.51,Stable,8.93,3811653.0,363.0
2023-04-28 14:24:31.107110704,3095175.0,Sale,Villa,3841.0,Business Bay,26.0,12.0,,,"Parking, Pool",South,New,4.38,5.67,3.56,Stable,2.62,9207332.0,0.0
2023-04-28 18:47:20.684068400,14590468.0,nan,Apartment,913.0,,10.0,45.0,5.0,,"Gym, Pool, Garden, Parking",North,Renovated,4.53,3.1,3.6,Stable,2.22,603311.0,312.0
2023-04-28 23:10:10.261026096,3951865.0,Rent,Penthouse,2379.0,Jumeirah,35.0,21.0,6.0,1.0,"Garden, Pool",South,Under Construction,4.79,5.96,3.85,Recession,9.97,10936812.0,172.0
2023-04-29 03:32:59.837983792,1867767.0,Rent,Townhouse,7853.0,Dubai Marina,12.0,2.0,5.0,1.0,"Garden, Gym, Pool, Elevator",East,Needs Renovation,4.77,,3.86,Stable,1.96,6178342.0,312.0
2023-04-29 07:55:49.414941488,11362893.0,Sale,Apartment,8860.0,Business Bay,43.0,27.0,5.0,3.0,"Pool, Garden",East,Under Construction,4.8,5.51,3.55,Stable,0.97,13659816.0,277.0
2023-04-29 12:18:38.991899184,3844582.0,Rent,Penthouse,9384.0,Downtown Dubai,38.0,30.0,3.0,1.0,"Gym, Parking, Garden",West,New,4.56,2.59,3.9,,2.7,,231.0
2023-04-29 16:41:28.568856880,2821093.0,Sale,Apartment,1872.0,Business Bay,19.0,9.0,9.0,4.0,"Garden, Elevator, Gym, Pool, Parking",North,Under Construction,3.3,4.01,3.8,Stable,,12783746.0,218.0
2023-04-29 21:04:18.145814576,6462756.0,Sale,Land,953.0,Palm Jumeirah,,43.0,,5.0,"Pool, Garden, Elevator, Parking, Gym",South,Renovated,2.21,3.2,3.84,Growth,5.0,2282125.0,207.0
2023-04-30 01:27:07.722772272,3734185.0,Rent,Penthouse,8109.0,Business Bay,44.0,16.0,1.0,1.0,"Elevator, Garden",nan,Under Construction,3.88,4.13,3.87,,0.87,6136104.0,301.0
2023-04-30 05:49:57.299729968,8666598.0,Sale,Villa,13499.0,,19.0,5.0,5.0,,"Parking, Pool",East,Renovated,3.45,,3.56,Recession,5.05,6278362.0,95.0
2023-04-30 10:12:46.876687664,4358719.0,nan,Townhouse,1199.0,Downtown Dubai,9.0,36.0,,5.0,"Gym, Pool, Parking, Elevator, Garden",North,Under Construction,3.78,5.05,3.69,Growth,0.25,,91.0
2023-04-30 14:35:36.453645360,5605167.0,Rent,Penthouse,4597.0,Downtown Dubai,43.0,30.0,7.0,3.0,"Pool, Parking",West,Needs Renovation,,2.23,3.77,Stable,1.53,12187516.0,77.0
2023-04-30 18:58:26.030603056,2213549.0,nan,Townhouse,13756.0,Downtown Dubai,7.0,24.0,5.0,,"Parking, Elevator, Gym, Garden, Pool",South,Renovated,1.45,2.95,3.6,Recession,,11070636.0,45.0
2023-04-30 23:21:15.607560752,12871885.0,Rent,Penthouse,11568.0,Palm Jumeirah,29.0,1.0,2.0,4.0,"Gym, Garden, Elevator, Pool, Parking",North,New,1.86,4.61,3.94,Growth,2.22,12510591.0,214.0
2023-05-01 03:44:05.184518448,503551.0,Sale,Land,11999.0,Dubai Marina,36.0,37.0,3.0,3.0,Garden,West,Under Construction,1.17,2.88,3.74,Recession,5.01,,117.0
2023-05-01 08:06:54.761476144,9633947.0,Rent,Penthouse,2079.0,Business Bay,30.0,39.0,9.0,2.0,"Pool, Gym, Parking, Garden",East,Needs Renovation,1.52,4.26,3.58,Stable,4.04,,102.0
2023-05-01 12:29:44.338433840,914322.0,Sale,Apartment,3383.0,Downtown Dubai,,19.0,4.0,3.0,"Pool, Garden",East,Under Construction,3.82,5.2,3.66,Growth,9.08,,191.0
2023-05-01 16:52:33.915391536,4338046.0,Rent,Townhouse,3789.0,Palm Jumeirah,39.0,28.0,1.0,1.0,"Pool, Parking, Garden, Gym",East,Needs Renovation,2.39,,3.64,Stable,4.6,5891108.0,331.0
2023-05-01 21:15:23.492349232,1872336.0,Sale,Townhouse,10291.0,Downtown Dubai,24.0,13.0,,5.0,"Parking, Garden",West,Needs Renovation,4.1,5.46,3.81,Stable,8.95,2110434.0,266.0
2023-05-02 01:38:13.069306928,10432924.0,Sale,Villa,1134.0,Dubai Marina,27.0,24.0,3.0,2.0,Gym,North,New,1.24,2.49,3.65,,1.43,8140204.0,164.0
2023-05-02 06:01:02.646264624,6220589.0,Sale,Apartment,13482.0,Palm Jumeirah,30.0,34.0,,4.0,"Garden, Elevator, Gym, Pool, Parking",North,Under Construction,4.73,2.94,3.58,Stable,4.61,6406237.0,317.0
2023-05-02 10:23:52.223222320,4844933.0,nan,Townhouse,4738.0,Business Bay,0.0,4.0,7.0,4.0,"Gym, Elevator, Pool",North,Renovated,4.97,,3.69,Stable,1.73,13328840.0,58.0
2023-05-02 14:46:41.800180016,3069748.0,Sale,Apartment,6211.0,,30.0,46.0,7.0,1.0,Parking,South,Under Construction,3.56,2.78,3.82,Recession,6.47,8428563.0,322.0
